LATITUDE,LONGITUDE,probability
48.9689612835,2.2421829771,0.009763413
48.9738551741,2.2421829771,0.009763413
48.9787490647,2.2421829771,0.009763413
48.7389484253,2.2470768677,-0.00434441
48.7438423159,2.2470768677,-0.00434441
48.7487362065,2.2470768677,-0.00434441
48.7536300971,2.2470768677,-0.00434441
48.7585239877,2.2470768677,-0.00434441
48.7634178783,2.2470768677,-0.00434441
48.7683117689,2.2470768677,0.0025058405
48.7732056595,2.2470768677,-0.0013627311
48.7780995501,2.2470768677,-0.0020861237
48.7829934407,2.2470768677,-0.000848897
48.7878873313,2.2470768677,0.0014726401
48.7927812219,2.2470768677,0.005700625
48.7976751125,2.2470768677,0.012644921
48.8025690031,2.2470768677,0.01829935
48.8074628937,2.2470768677,0.01874527
48.8123567843,2.2470768677,0.012010099
48.8172506749,2.2470768677,-0.029253919
48.8221445655,2.2470768677,-0.022403989
48.8270384561,2.2470768677,0.06885016
48.8319323467,2.2470768677,0.09382313
48.8368262373,2.2470768677,0.12294543
48.8417201279,2.2470768677,0.14913636
48.8466140185,2.2470768677,0.15108594
48.8515079091,2.2470768677,0.17407054
48.8564017997,2.2470768677,0.14241529
48.8612956903,2.2470768677,0.124064155
48.8661895809,2.2470768677,0.13918565
48.8710834715,2.2470768677,0.14125915
48.8759773621,2.2470768677,0.153441
48.8808712527,2.2470768677,0.10163478
48.8857651433,2.2470768677,0.14486146
48.8906590339,2.2470768677,0.14184092
48.8955529245,2.2470768677,0.14373428
48.9004468151,2.2470768677,0.11464818
48.9053407057,2.2470768677,0.040460594
48.9102345963,2.2470768677,0.041655675
48.9151284869,2.2470768677,0.030688511
48.9200223775,2.2470768677,0.032115795
48.9249162681,2.2470768677,0.025540737
48.9298101587,2.2470768677,0.022240637
48.9347040493,2.2470768677,0.020074356
48.9395979399,2.2470768677,0.020074356
48.9444918305,2.2470768677,0.018920744
48.9493857211,2.2470768677,0.014538821
48.9542796117,2.2470768677,0.010814215
48.9591735023,2.2470768677,0.010814215
48.9640673929,2.2470768677,0.010814215
48.9689612835,2.2470768677,0.010814215
48.9738551741,2.2470768677,0.010814215
48.9787490647,2.2470768677,0.010814215
48.7389484253,2.2519707583,-0.0004326169
48.7438423159,2.2519707583,-0.0004326169
48.7487362065,2.2519707583,-0.0004326169
48.7536300971,2.2519707583,-0.0004326169
48.7585239877,2.2519707583,-0.0004326169
48.7634178783,2.2519707583,-0.0004326169
48.7683117689,2.2519707583,0.00641763
48.7732056595,2.2519707583,0.0025490602
48.7780995501,2.2519707583,0.002882062
48.7829934407,2.2519707583,0.004119293
48.7878873313,2.2519707583,0.0064408267
48.7927812219,2.2519707583,0.01066881
48.7976751125,2.2519707583,0.019290082
48.8025690031,2.2519707583,0.024944514
48.8074628937,2.2519707583,0.025390431
48.8123567843,2.2519707583,0.018655252
48.8172506749,2.2519707583,-0.000821811
48.8221445655,2.2519707583,0.006322332
48.8270384561,2.2519707583,0.1551261
48.8319323467,2.2519707583,0.18009892
48.8368262373,2.2519707583,0.20922133
48.8417201279,2.2519707583,0.23541225
48.8466140185,2.2519707583,0.23736182
48.8515079091,2.2519707583,0.25852937
48.8564017997,2.2519707583,0.18606526
48.8612956903,2.2519707583,0.15252961
48.8661895809,2.2519707583,0.16765109
48.8710834715,2.2519707583,0.16972461
48.8759773621,2.2519707583,0.16557103
48.8808712527,2.2519707583,0.11376475
48.8857651433,2.2519707583,0.17766589
48.8906590339,2.2519707583,0.17169532
48.8955529245,2.2519707583,0.16967101
48.9004468151,2.2519707583,0.14058489
48.9053407057,2.2519707583,0.05327791
48.9102345963,2.2519707583,0.04302912
48.9151284869,2.2519707583,0.032061964
48.9200223775,2.2519707583,0.03348923
48.9249162681,2.2519707583,0.026914174
48.9298101587,2.2519707583,0.023614077
48.9347040493,2.2519707583,0.021447796
48.9395979399,2.2519707583,0.021447796
48.9444918305,2.2519707583,0.020294184
48.9493857211,2.2519707583,0.015912259
48.9542796117,2.2519707583,0.012187656
48.9591735023,2.2519707583,0.012187656
48.9640673929,2.2519707583,0.012187656
48.9689612835,2.2519707583,0.012187656
48.9738551741,2.2519707583,0.012187656
48.9787490647,2.2519707583,0.012187656
48.7389484253,2.2568646489,-0.0004326169
48.7438423159,2.2568646489,-0.0004326169
48.7487362065,2.2568646489,-0.0004326169
48.7536300971,2.2568646489,-0.0004326169
48.7585239877,2.2568646489,-0.0004326169
48.7634178783,2.2568646489,-0.0004326169
48.7683117689,2.2568646489,0.00641763
48.7732056595,2.2568646489,0.0025490602
48.7780995501,2.2568646489,0.002882062
48.7829934407,2.2568646489,0.004119293
48.7878873313,2.2568646489,0.0064408267
48.7927812219,2.2568646489,0.01066881
48.7976751125,2.2568646489,0.019290082
48.8025690031,2.2568646489,0.024944514
48.8074628937,2.2568646489,0.025390431
48.8123567843,2.2568646489,0.018655252
48.8172506749,2.2568646489,0.01064328
48.8221445655,2.2568646489,0.029488746
48.8270384561,2.2568646489,0.17020245
48.8319323467,2.2568646489,0.19517523
48.8368262373,2.2568646489,0.22429764
48.8417201279,2.2568646489,0.25048858
48.8466140185,2.2568646489,0.25243813
48.8515079091,2.2568646489,0.2736057
48.8564017997,2.2568646489,0.2011416
48.8612956903,2.2568646489,0.16760592
48.8661895809,2.2568646489,0.18272752
48.8710834715,2.2568646489,0.1848009
48.8759773621,2.2568646489,0.16894592
48.8808712527,2.2568646489,0.10567467
48.8857651433,2.2568646489,0.16957588
48.8906590339,2.2568646489,0.16360523
48.8955529245,2.2568646489,0.16967101
48.9004468151,2.2568646489,0.14058489
48.9053407057,2.2568646489,0.05327791
48.9102345963,2.2568646489,0.04302912
48.9151284869,2.2568646489,0.032061964
48.9200223775,2.2568646489,0.03348923
48.9249162681,2.2568646489,0.026914174
48.9298101587,2.2568646489,0.023614077
48.9347040493,2.2568646489,0.021447796
48.9395979399,2.2568646489,0.021447796
48.9444918305,2.2568646489,0.020294184
48.9493857211,2.2568646489,0.015912259
48.9542796117,2.2568646489,0.012187656
48.9591735023,2.2568646489,0.012187656
48.9640673929,2.2568646489,0.012187656
48.9689612835,2.2568646489,0.012187656
48.9738551741,2.2568646489,0.012187656
48.9787490647,2.2568646489,0.012187656
48.7389484253,2.2617585395,0.00273169
48.7438423159,2.2617585395,0.00273169
48.7487362065,2.2617585395,0.00273169
48.7536300971,2.2617585395,0.00273169
48.7585239877,2.2617585395,0.00273169
48.7634178783,2.2617585395,0.00273169
48.7683117689,2.2617585395,0.009581936
48.7732056595,2.2617585395,0.005713366
48.7780995501,2.2617585395,0.006046367
48.7829934407,2.2617585395,0.007283599
48.7878873313,2.2617585395,0.009605132
48.7927812219,2.2617585395,0.01383312
48.7976751125,2.2617585395,0.022454388
48.8025690031,2.2617585395,0.028108818
48.8074628937,2.2617585395,0.028554743
48.8123567843,2.2617585395,0.021819564
48.8172506749,2.2617585395,0.013807585
48.8221445655,2.2617585395,0.020304851
48.8270384561,2.2617585395,0.17211823
48.8319323467,2.2617585395,0.1970911
48.8368262373,2.2617585395,0.22621347
48.8417201279,2.2617585395,0.2524044
48.8466140185,2.2617585395,0.25435397
48.8515079091,2.2617585395,0.27552152
48.8564017997,2.2617585395,0.20305748
48.8612956903,2.2617585395,0.1695217
48.8661895809,2.2617585395,0.18696949
48.8710834715,2.2617585395,0.18985839
48.8759773621,2.2617585395,0.17400336
48.8808712527,2.2617585395,0.10065924
48.8857651433,2.2617585395,0.16456038
